Transaction_ID,Sender_Customer_ID,Receiver_Customer_ID,Transaction_Amount_INR,Transaction_Timestamp,Payment_Channel,Origin_Country,Destination_Country,Ground_Truth_Label,Anomaly_Type,VCI,TPS,RTR,GRE,PGDS,S_Historical,S_Behavioral,S_Geographic,WRS,Risk_Tier
T0001208,C0002,C0035,34157,2024-10-05 09:09:58,NEFT,India,Pakistan,0,,0.0,0.0,0.0,0.425,-0.5995,66.4,0.0,42.5,27.22,Low
T9300211,C0104,C0002,5575,2025-05-27 12:07:06,UPI,North Korea,India,1,Velocity-Spike,29.0,0.0,0.0,0.575,-0.661,62.8,30.0,57.5,45.08,Medium
T0059186,C0042,C0164,414041,2025-11-06 09:06:32,UPI,India,India,0,,0.0,0.0,0.0,0.1,-0.3196,12.4,0.0,10.0,5.6,Low
T0204626,C0154,C0127,2767011,2024-07-14 00:21:51,IMPS,India,India,0,,0.0,0.0,0.0,0.1,-0.0631,8.0,0.0,10.0,4.5,Low
T0214327,C0159,C0038,522766,2025-07-18 19:13:17,UPI,India,India,0,,0.0,0.0,0.0,0.1,-0.8737,10.4,0.0,10.0,5.1,Low
T0214577,C0159,C0067,1246888,2025-03-10 22:13:57,NEFT,India,India,0,,0.0,0.0,0.0,0.1,-0.6121,10.4,0.0,10.0,5.1,Low
T0183552,C0139,C0058,470285,2024-09-13 09:30:28,UPI,India,India,0,,0.0,0.0,0.0,0.1,-0.8927,10.8,0.0,10.0,5.2,Low
T0025941,C0030,C0070,167008,2025-05-21 12:02:12,IMPS,Cayman Islands,India,0,,0.0,0.0,0.0,0.375,-0.6979,22.4,0.0,37.5,14.98,Low
T9300987,C0002,C0093,399783,2024-12-15 05:26:23,UPI,India,India,1,Velocity-Spike,17.0,0.0,1.0,0.1,0.1868,46.4,50.75,10.0,39.48,Low
T0106265,C0082,C0003,3415916,2024-07-28 08:26:56,UPI,India,India,0,,0.0,0.0,0.0,0.1,0.1713,9.6,0.69,10.0,5.24,Low
T9300514,C0053,C0072,317485,2024-10-08 10:58:29,UPI,India,India,1,Velocity-Spike,29.0,0.0,0.0,0.1,0.0098,46.8,30.04,10.0,29.22,Low
T9300457,C0005,C0191,247994,2025-06-25 18:39:09,UPI,India,India,1,Velocity-Spike,28.0323,0.0,0.0,0.1,-0.1396,48.0,30.0,10.0,29.5,Low
T0198627,C0150,C0114,83092,2025-07-01 08:13:18,UPI,India,India,0,,0.0,0.0,0.0,0.1,-0.4943,8.0,0.0,10.0,4.5,Low
T9400010,C0005,C0104,1399038,2025-06-23 09:22:39,SWIFT,India,Myanmar,1,Geographic-Risk,0.0,0.0,0.0,0.8,2.3359,48.0,9.34,80.0,36.67,Low
T9000162,C0025,C0016,983242,2024-09-04 17:51:28,IMPS,Myanmar,India,1,Structuring,3.0,1.0,0.0,0.575,1.4417,42.4,39.77,57.5,44.86,Medium
T0095564,C0072,C0040,608734,2024-05-04 12:08:41,NEFT,Germany,India,0,,0.0,0.0,0.0,0.125,-0.0214,13.2,0.0,12.5,6.42,Low
T0246536,C0178,C0014,100974,2024-01-06 02:39:21,Card,India,India,0,,0.0,0.0,0.0,0.1,-0.4558,47.6,0.0,10.0,14.4,Low
T0049717,C0038,C0061,23038436,2025-03-01 15:37:01,Card,Myanmar,UK,0,,0.0,0.0,0.0,0.575,5.0,41.2,20.0,57.5,34.67,Low
T0147261,C0114,C0098,5287401,2024-12-15 22:02:59,NEFT,UK,India,0,,0.0,0.0,0.0,0.125,0.8473,10.8,3.39,12.5,7.52,Low
T0074589,C0059,C0082,2383701,2024-09-05 17:57:14,SWIFT,USA,Nigeria,0,,0.0,0.0,0.0,0.425,-0.2015,8.0,0.0,42.5,12.62,Low
T0190344,C0143,C0012,846815,2024-07-10 12:25:13,UPI,India,UAE,0,,0.0,0.0,0.0,0.425,-0.7567,10.0,0.0,42.5,13.12,Low
T9100025,C0058,C0185,4204894,2025-09-20 15:13:01,SWIFT,Cayman Islands,UAE,1,Layering,0.0,0.0,0.0,0.675,5.0,34.4,20.0,67.5,35.48,Low
T0207445,C0154,C0143,16478258,2025-01-06 11:08:38,NEFT,India,India,0,,0.0,0.0,0.0,0.1,4.8894,8.0,19.56,10.0,14.28,Low
T0235450,C0167,C0155,7031606,2024-05-08 18:35:43,UPI,India,Germany,0,,0.0,0.0,0.0,0.125,1.4773,10.8,5.91,12.5,8.78,Low
T0116539,C0092,C0136,122795,2025-09-08 22:08:49,NEFT,India,India,0,,0.0,0.0,0.0,0.1,-0.7656,11.2,0.0,10.0,5.3,Low
T0151579,C0114,C0119,4283500,2025-09-21 00:29:35,UPI,UK,India,0,,0.0,0.0,0.0,0.125,0.4847,10.8,1.94,12.5,6.8,Low
T0178763,C0135,C0063,1934859,2025-02-14 16:52:30,NEFT,India,Singapore,0,,0.0,0.0,0.0,0.125,-0.3637,12.8,0.0,12.5,6.32,Low
T0010567,C0014,C0195,106573,2024-05-13 05:40:13,Card,India,India,0,,0.0,0.0,0.0,0.1,-1.024,28.4,0.0,10.0,9.6,Low
T0198749,C0150,C0115,60660,2024-01-03 10:21:12,UPI,India,India,0,,0.0,0.0,0.0,0.1,-0.5425,8.0,0.0,10.0,4.5,Low
T0008468,C0014,C0172,200844,2024-04-15 06:01:11,RTGS,India,India,0,,0.0,0.0,0.0,0.1,-0.99,8.4,0.0,10.0,4.6,Low
T0240936,C0174,C0037,464508,2024-11-12 07:07:17,UPI,India,UK,0,,0.0,0.0,1.0,0.125,-0.8947,11.6,20.0,12.5,16.02,Low
T0232620,C0167,C0013,6568679,2024-09-21 21:56:38,UPI,India,India,0,,0.0,0.0,0.107,0.1,1.3101,10.8,7.38,10.0,8.89,Low
T0083242,C0064,C0197,2327231,2024-05-26 03:28:14,UPI,India,India,0,,0.0,0.0,0.0,0.1,2.6103,14.8,10.44,10.0,11.42,Low
T0069751,C0054,C0156,334176,2025-09-14 14:48:02,RTGS,UK,India,0,,0.0,0.0,0.0,0.125,-0.4419,14.0,0.0,12.5,6.62,Low
T0094652,C0071,C0141,1046358,2025-01-03 11:33:49,UPI,Singapore,India,0,,0.0,0.0,0.0,0.125,0.6488,12.4,2.6,12.5,7.52,Low
T0167106,C0127,C0043,4802580,2025-08-27 15:25:08,NEFT,USA,India,0,,0.0,0.0,0.0,0.125,0.6722,10.8,2.69,12.5,7.17,Low
T0213321,C0159,C0083,958764,2024-01-26 21:22:46,UPI,India,Germany,0,,0.0,1.0,0.0,0.125,-0.7162,10.4,25.0,12.5,18.23,Low
T9000135,C0038,C0169,900327,2024-10-25 17:00:45,IMPS,Myanmar,India,1,Structuring,0.0,1.0,0.0,0.575,-0.7373,41.2,25.0,57.5,37.17,Low
T9000102,C0044,C0113,983323,2024-12-02 15:43:57,IMPS,Iran,India,1,Structuring,6.0,1.0,0.0,0.575,0.5522,44.8,45.21,57.5,48.18,Medium
T9300877,C0035,C0129,275758,2024-05-22 15:49:23,UPI,Germany,India,1,Velocity-Spike,29.0,0.0,0.0,0.125,-0.347,73.2,30.0,12.5,36.42,Low
T0222636,C0163,C0036,1432980,2025-06-01 05:02:29,UPI,Germany,India,0,,0.0,0.0,0.0,0.125,-0.5449,13.2,0.0,12.5,6.42,Low
T9300984,C0002,C0049,76152,2024-12-15 05:08:23,UPI,India,India,1,Velocity-Spike,15.0,0.0,1.0,0.1,-0.5092,46.4,50.0,10.0,39.1,Low
T0128585,C0100,C0001,332263,2025-01-12 04:41:41,IMPS,India,India,0,,0.0,0.0,0.0,0.1,-0.9425,8.0,0.0,10.0,4.5,Low
T0101954,C0077,C0096,714758,2025-08-16 13:23:15,NEFT,USA,India,0,,0.0,0.0,0.0,0.125,0.141,33.6,0.56,12.5,11.8,Low
T0060009,C0042,C0075,1645138,2024-02-23 13:59:29,UPI,India,India,0,,0.0,0.0,0.0,0.1,1.5657,12.4,6.26,10.0,8.73,Low
T9100051,C0137,C0041,4215631,2024-03-29 14:30:33,RTGS,Cayman Islands,Singapore,1,Layering,0.0,0.0,0.0,0.375,5.0,8.0,20.0,37.5,21.38,Low
T0207457,C0154,C0038,2229967,2025-12-01 11:08:44,UPI,India,India,0,,0.0,0.0,0.0,0.1,-0.2571,8.0,0.0,10.0,4.5,Low
T9300888,C0035,C0036,218557,2024-05-22 14:39:23,UPI,Germany,India,1,Velocity-Spike,29.0,0.0,0.0,0.125,-0.454,73.2,30.0,12.5,36.42,Low
T0083338,C0064,C0152,277284,2025-08-21 08:49:52,Card,India,India,0,,0.0,0.0,0.0,0.1,-0.529,14.8,0.0,10.0,6.2,Low
T9000070,C0006,C0076,976473,2024-12-30 13:58:12,NEFT,Turkey,India,1,Structuring,6.0,1.0,0.0,0.325,0.9638,79.6,46.86,32.5,51.46,Medium
T0232995,C0167,C0120,4098063,2024-09-02 09:26:28,IMPS,India,India,0,,0.0,0.0,0.0,0.1,0.4177,10.8,1.67,10.0,6.04,Low
T0257201,C0185,C0014,197117,2025-10-27 16:47:00,UPI,India,India,0,,0.0,0.0,0.0,0.1,-0.2491,11.6,0.0,10.0,5.4,Low
T9300219,C0104,C0008,264509,2025-05-27 13:15:06,UPI,North Korea,India,1,Velocity-Spike,29.0,0.0,0.0,0.575,-0.1041,62.8,30.0,57.5,45.08,Medium
T9300999,C0002,C0038,392751,2024-12-15 17:54:23,UPI,India,India,1,Velocity-Spike,28.4444,0.0,1.0,0.1,0.1717,46.4,50.69,10.0,39.44,Low
T9301231,C0051,C0072,140743,2025-09-25 09:14:03,UPI,India,India,1,Velocity-Spike,25.0,0.0,0.0,0.1,-0.3703,46.4,30.0,10.0,29.1,Low
T0113780,C0090,C0021,1719305,2024-08-10 13:04:37,UPI,Turkey,UK,0,,0.0,0.0,0.0,0.325,-0.4415,19.6,0.0,32.5,13.02,Low
T9300623,C0123,C0022,442037,2025-11-29 02:47:02,UPI,India,India,1,Velocity-Spike,27.0,0.0,0.0,0.1,0.2777,46.8,31.11,10.0,29.76,Low
T0198578,C0150,C0091,36133,2024-02-12 08:32:17,UPI,India,India,0,,0.0,0.0,0.0,0.1,-0.5953,28.0,0.0,10.0,9.5,Low
T0020988,C0024,C0059,112055,2024-05-31 12:36:28,IMPS,India,India,0,,0.0,0.0,0.0,0.1,-0.432,11.2,0.0,10.0,5.3,Low
T0046836,C0037,C0021,1701484,2025-03-12 10:33:20,IMPS,India,USA,0,,0.0,0.0,0.0,0.125,-0.4479,8.8,0.0,12.5,5.32,Low
T9200006,C0123,C0008,819882,2025-10-23 09:55:56,IMPS,India,India,1,Round-Tripping,0.0,0.0,0.0,0.1,1.0903,46.8,4.36,10.0,16.38,Low
T9301381,C0157,C0022,136598,2025-01-12 08:40:14,UPI,Nigeria,India,1,Velocity-Spike,12.0,0.0,0.0,0.325,-0.7444,58.4,30.0,32.5,37.72,Low
T0106657,C0082,C0168,7248870,2025-06-30 05:14:01,SWIFT,India,Nigeria,0,,0.0,0.0,0.0,0.425,1.5558,9.6,6.22,42.5,16.13,Low
T0192739,C0143,C0130,4169757,2025-11-27 12:01:22,NEFT,India,Pakistan,0,,0.0,0.0,0.0,0.425,0.4436,10.0,1.77,42.5,14.01,Low
T0106699,C0082,C0032,2590937,2025-09-28 05:08:34,NEFT,India,Pakistan,0,,0.0,0.0,0.0,0.425,-0.1267,9.6,0.0,42.5,13.02,Low
T0152832,C0116,C0157,5727135,2024-11-18 15:41:40,IMPS,India,India,0,,0.0,0.0,0.0,0.1,1.0061,10.0,4.02,10.0,7.01,Low
T0237526,C0169,C0027,931455,2024-07-09 03:46:17,UPI,India,UK,0,,0.0,1.0,0.0,0.125,0.4728,16.4,26.89,12.5,20.67,Low
T9300915,C0023,C0109,330440,2024-05-22 10:54:45,UPI,Pakistan,India,1,Velocity-Spike,12.0,0.0,0.0,0.325,-0.2447,79.2,30.0,32.5,42.92,Medium
T0068163,C0051,C0069,192215,2024-05-28 12:14:54,IMPS,India,India,0,,0.0,0.0,0.0,0.1,-0.2596,46.4,0.0,10.0,14.1,Low
T0048154,C0038,C0189,2916914,2025-05-07 01:32:10,NEFT,Myanmar,India,0,,0.0,0.0,0.0897,0.575,-0.0089,61.2,1.79,57.5,30.57,Low
T0057331,C0039,C0145,2113740,2025-04-13 15:34:05,UPI,India,India,0,,0.0,0.0,0.0,0.1,-0.299,10.0,0.0,10.0,5.0,Low
T0176619,C0135,C0044,1292821,2025-07-18 18:07:56,UPI,India,India,0,,0.0,0.0,0.0,0.1,-0.5956,32.8,0.0,10.0,10.7,Low
T0119903,C0094,C0189,3000578,2025-08-08 03:37:01,Card,India,India,0,,2.0,0.0,0.0,0.1,0.0213,30.8,6.09,10.0,13.24,Low
T0054156,C0038,C0088,8108359,2024-05-20 08:09:47,UPI,Myanmar,India,0,,1.0,0.0,0.0,0.575,1.8662,41.2,10.46,57.5,29.9,Low
T9300398,C0121,C0196,85491,2025-04-07 08:51:49,UPI,India,India,1,Velocity-Spike,29.0,0.0,1.0,0.1,-0.4891,47.2,50.0,10.0,39.3,Low
T0245840,C0177,C0032,456057,2025-03-30 17:33:51,SWIFT,Singapore,Singapore,0,,0.0,0.0,0.0,0.1,-0.2552,11.2,0.0,10.0,5.3,Low
T9300269,C0049,C0143,498497,2025-04-07 22:04:52,UPI,India,India,1,Velocity-Spike,28.1429,0.0,0.0,0.1,-0.1902,52.0,30.0,10.0,30.5,Low
T9300076,C0192,C0173,230208,2025-03-10 07:22:11,UPI,Pakistan,India,1,Velocity-Spike,23.0,0.0,0.9246,0.325,-0.1779,55.6,48.49,32.5,46.27,Medium
T0088523,C0067,C0054,529677,2024-10-31 04:27:27,RTGS,India,India,0,,0.0,0.0,0.0,0.1,-0.1425,12.0,0.0,10.0,5.5,Low
T9300078,C0192,C0160,411059,2025-03-10 04:22:11,UPI,Pakistan,India,1,Velocity-Spike,11.0,0.0,0.5178,0.325,0.2111,55.6,41.2,32.5,42.62,Medium
T0147238,C0114,C0054,3187518,2024-04-22 22:55:11,NEFT,UK,India,0,,0.0,0.0,0.0,0.125,0.0888,10.8,0.36,12.5,6.01,Low
T0182497,C0139,C0043,1335653,2024-07-18 00:14:15,IMPS,India,India,0,,0.0,0.0,0.0,0.1,-0.5801,10.8,0.0,10.0,5.2,Low
T9301207,C0051,C0035,237040,2025-09-25 05:58:03,UPI,India,India,1,Velocity-Spike,11.0,0.0,0.0,0.1,-0.1632,66.4,30.0,10.0,34.1,Low
T0119158,C0094,C0139,3421570,2025-11-26 19:46:42,RTGS,India,India,0,,0.0,0.0,0.0,0.1,0.1733,10.8,0.69,10.0,5.54,Low
T0097326,C0074,C0064,428413,2025-10-31 20:02:10,IMPS,India,India,0,,0.0,0.0,0.0,0.1,-0.2976,14.4,0.0,10.0,6.1,Low
T0110657,C0087,C0195,1090623,2024-03-23 02:42:57,NEFT,India,UK,0,,0.0,0.0,0.0,0.125,0.7166,32.8,2.87,12.5,12.76,Low
T0260991,C0190,C0042,77923,2025-12-12 04:15:56,UPI,UAE,UAE,0,,0.0,0.0,0.0,0.5,-0.5054,15.2,0.0,50.0,16.3,Low
T0148303,C0114,C0037,5543748,2025-07-16 23:48:01,Card,UK,Iran,0,,0.0,0.0,0.0,0.8,0.9399,10.8,3.76,80.0,24.58,Low
T0182971,C0139,C0127,1324007,2025-05-19 22:47:31,Card,India,India,0,,0.0,0.0,0.0,0.1,-0.5843,10.8,0.0,10.0,5.2,Low
T9000124,C0170,C0149,938079,2024-10-25 03:16:27,NEFT,North Korea,India,1,Structuring,2.0,1.0,0.0,0.575,1.3445,33.2,36.38,57.5,40.86,Medium
T9000129,C0124,C0195,901841,2024-08-12 10:57:12,IMPS,India,India,1,Structuring,2.0,1.0,0.0,0.1,0.8241,62.4,34.3,10.0,35.25,Low
T0086858,C0067,C0130,846130,2025-03-14 04:19:06,Card,India,India,0,,0.0,0.0,0.0,0.1,0.3421,12.0,1.37,10.0,6.18,Low
T0168160,C0129,C0172,3065067,2024-01-18 03:24:20,RTGS,India,India,0,,0.0,0.0,1.0,0.1,0.0446,12.4,20.18,10.0,15.69,Low
T0087034,C0067,C0152,202679,2024-08-17 23:45:31,NEFT,India,India,0,,0.0,0.0,0.0,0.1,-0.6432,12.0,0.0,10.0,5.5,Low
T0038504,C0036,C0033,895146,2024-12-08 01:24:48,NEFT,Turkey,USA,0,,0.0,0.0,0.0,0.325,-0.7392,29.2,0.0,32.5,15.42,Low
T0070834,C0054,C0142,190029,2025-01-31 21:24:01,IMPS,UK,India,0,,0.0,0.0,0.0,0.125,-0.6626,14.0,0.0,12.5,6.62,Low
T9301413,C0157,C0086,405709,2025-01-12 10:56:14,UPI,Nigeria,India,1,Velocity-Spike,20.0,0.0,0.0,0.325,-0.3323,58.4,30.0,32.5,37.72,Low
T0253554,C0181,C0002,747326,2024-01-15 02:56:53,Card,India,India,0,,0.0,0.0,0.0,0.1,0.1908,11.6,0.76,10.0,5.78,Low
T9300008,C0063,C0135,95004,2024-12-16 12:53:58,UPI,India,India,1,Velocity-Spike,15.0,0.0,0.0,0.1,-0.4687,46.8,30.0,10.0,29.2,Low
T0169956,C0130,C0043,533963,2025-08-23 03:13:39,NEFT,UK,India,0,,0.0,0.0,0.0,0.125,-0.1359,10.4,0.0,12.5,5.72,Low
T0172570,C0131,C0130,2060614,2025-06-20 11:10:25,NEFT,USA,Cayman Islands,0,,0.0,0.0,0.0,0.5,-0.3182,8.4,0.0,50.0,14.6,Low
T9301140,C0084,C0142,303371,2025-07-01 09:54:28,UPI,India,India,1,Velocity-Spike,15.0,0.0,0.0,0.1,-0.0205,47.6,30.0,10.0,29.4,Low
T0078483,C0059,C0096,5551817,2024-01-11 07:30:35,UPI,USA,India,0,,0.0,0.0,0.0,0.125,0.9428,28.0,3.77,12.5,12.01,Low
T0194182,C0143,C0055,1367277,2025-01-13 15:15:10,UPI,India,India,0,,0.0,0.0,0.0,0.1,-0.5687,10.0,0.0,10.0,5.0,Low
T9000108,C0016,C0122,985041,2024-10-19 09:25:18,UPI,Cayman Islands,India,1,Structuring,1.0,1.0,0.0,0.375,-0.7067,27.6,28.0,37.5,30.28,Low
T0038661,C0036,C0050,273994,2025-04-06 12:17:30,Card,Turkey,Cayman Islands,0,,0.0,0.0,1.0,0.7,-0.9636,29.2,20.0,70.0,34.8,Low
T0062125,C0045,C0016,1069304,2024-03-12 00:48:47,UPI,India,India,0,,0.0,0.0,0.0,0.1,0.6839,10.4,2.74,10.0,6.47,Low
T9000064,C0006,C0186,950766,2024-12-30 01:58:12,IMPS,Turkey,India,1,Structuring,0.0,1.0,0.0,0.325,0.9157,79.6,28.66,32.5,42.36,Medium
T0243979,C0177,C0127,559231,2024-08-01 19:07:14,SWIFT,Singapore,North Korea,0,,0.0,0.0,0.0,0.8,-0.0972,11.2,0.0,80.0,22.8,Low
T9300855,C0035,C0164,468235,2024-05-22 00:18:23,UPI,Germany,India,1,Velocity-Spike,22.0,0.0,0.0,0.125,0.0131,73.2,30.05,12.5,36.45,Low
T9300988,C0002,C0081,466381,2024-12-15 20:34:23,UPI,India,India,1,Velocity-Spike,28.4737,0.0,0.9845,0.1,0.3301,46.4,51.01,10.0,39.6,Low
T0211574,C0159,C0015,1413007,2025-07-13 14:40:26,UPI,India,India,0,,0.0,0.0,0.0,0.1,-0.5521,10.4,0.0,10.0,5.1,Low
T9300123,C0019,C0078,454047,2025-03-20 00:14:09,UPI,Nigeria,India,1,Velocity-Spike,2.0,0.0,0.0,0.325,0.3035,55.6,7.21,32.5,25.63,Low
T0100064,C0075,C0004,834138,2024-02-26 08:02:32,IMPS,Nigeria,India,0,,0.0,0.0,0.0,0.325,0.3238,19.2,1.3,32.5,13.58,Low
T9000025,C0165,C0070,921897,2025-09-20 05:46:36,NEFT,Germany,India,1,Structuring,1.0,1.0,0.0,0.125,0.8617,45.6,31.45,12.5,30.25,Low
T0221561,C0163,C0020,2595610,2024-12-24 04:19:29,NEFT,Germany,India,0,,0.0,0.0,0.0,0.125,-0.125,13.2,0.0,12.5,6.42,Low
T0014369,C0016,C0177,5789349,2025-02-06 14:23:30,NEFT,Cayman Islands,India,0,,0.0,0.0,0.0,0.375,1.0286,27.6,4.11,37.5,18.33,Low
T0149800,C0114,C0168,1337360,2025-10-14 06:31:17,IMPS,UK,India,0,,0.0,0.0,0.0,0.125,-0.5795,10.8,0.0,12.5,5.82,Low
T0238955,C0171,C0195,391856,2024-08-21 13:04:20,IMPS,India,India,0,,0.0,0.0,0.0,0.1,-0.3535,32.4,0.0,10.0,10.6,Low
T9000068,C0006,C0121,977004,2024-12-30 09:58:12,NEFT,Turkey,India,1,Structuring,4.0,1.0,0.0,0.325,0.9647,79.6,40.86,32.5,48.46,Medium
T9300841,C0035,C0182,85704,2024-05-21 20:20:23,UPI,Germany,India,1,Velocity-Spike,3.0,0.0,0.0,0.125,-0.7025,93.2,9.0,12.5,30.92,Low
T9300807,C0189,C0198,101483,2025-03-20 12:13:46,UPI,UAE,India,1,Velocity-Spike,28.0,0.0,0.0,0.325,-0.673,77.2,30.0,32.5,42.42,Medium
T0049438,C0038,C0182,3335550,2025-01-22 12:44:44,RTGS,Myanmar,Singapore,0,,1.0,0.0,0.0,0.575,0.1423,61.2,3.57,57.5,31.46,Low
T0046562,C0037,C0200,4124911,2025-04-25 19:59:33,NEFT,India,Pakistan,0,,0.0,0.0,0.0,0.425,0.4274,8.8,1.71,42.5,13.68,Low
T0226527,C0167,C0029,3895478,2024-12-02 01:54:24,RTGS,India,India,0,,0.0,0.0,0.0,0.1,0.3445,10.8,1.38,10.0,5.89,Low
T0120770,C0094,C0172,3372772,2025-04-11 06:00:07,UPI,India,Singapore,0,,0.0,0.0,0.0,0.125,0.1557,10.8,0.62,12.5,6.14,Low
T0187543,C0142,C0024,138345,2024-10-18 16:43:44,Card,India,UK,0,,0.0,0.0,0.0,0.125,-0.7418,11.2,0.0,12.5,5.92,Low
T0188021,C0142,C0001,173445,2025-10-13 19:19:05,IMPS,India,India,0,,0.0,0.0,0.0,0.1,-0.688,11.2,0.0,10.0,5.3,Low
T9400018,C0049,C0061,1054034,2025-03-17 18:27:18,SWIFT,India,North Korea,1,Geographic-Risk,0.0,0.0,0.0,0.8,0.6605,52.0,2.64,80.0,34.32,Low
T0153067,C0116,C0186,1133644,2024-09-25 22:55:25,UPI,India,India,0,,0.0,0.0,0.0,0.1,-0.653,10.0,0.0,10.0,5.0,Low
T0204378,C0154,C0048,1075348,2024-04-13 19:38:02,UPI,India,India,0,,0.0,0.0,0.0,0.1,-0.6741,8.0,0.0,10.0,4.5,Low
T0136886,C0107,C0049,240456,2024-08-23 06:48:56,UPI,India,Turkey,0,,0.0,0.0,0.0,0.425,-0.5854,9.6,0.0,42.5,13.02,Low
T0121065,C0094,C0147,4434408,2024-09-02 11:49:39,IMPS,India,India,0,,0.0,0.0,0.0,0.1,0.5392,10.8,2.16,10.0,6.28,Low
T0228854,C0167,C0199,1852674,2025-06-03 14:12:47,SWIFT,India,India,0,,1.0,0.0,0.0,0.1,-0.3933,10.8,3.0,10.0,6.7,Low
T9300709,C0021,C0171,375252,2025-02-15 04:40:32,UPI,Turkey,India,1,Velocity-Spike,29.0,0.0,0.0,0.325,0.1341,52.4,30.54,32.5,36.49,Low
T0098572,C0074,C0057,969883,2025-02-12 11:18:50,UPI,India,India,0,,0.0,1.0,0.0,0.1,0.5317,14.4,27.13,10.0,19.66,Low
T0045521,C0037,C0026,1693110,2024-10-19 09:01:47,IMPS,India,India,0,,0.0,0.0,0.0,0.1,-0.451,8.8,0.0,10.0,4.7,Low
T9300182,C0104,C0137,492154,2025-05-27 03:29:06,UPI,North Korea,India,1,Velocity-Spike,1.0,0.0,0.0,0.575,0.3855,62.8,4.54,57.5,32.34,Low
T9100067,C0027,C0119,3983331,2024-11-28 21:53:05,RTGS,India,Singapore,1,Layering,0.0,0.0,0.0,0.125,5.0,12.0,20.0,12.5,16.12,Low
T0235235,C0167,C0006,5871793,2025-01-07 17:23:06,IMPS,India,India,0,,0.0,0.0,0.0,0.1,1.0584,30.8,4.23,10.0,12.32,Low
T0062820,C0046,C0189,265009,2025-03-13 20:15:20,UPI,India,India,0,,0.0,0.0,0.0,0.1,-0.5478,35.2,0.0,10.0,11.3,Low
T9300536,C0178,C0193,381694,2025-07-28 01:52:51,UPI,India,India,1,Velocity-Spike,4.0,0.0,1.0,0.1,0.1479,47.6,32.59,10.0,30.7,Low
T9301185,C0084,C0047,204026,2025-07-02 08:19:28,UPI,India,India,1,Velocity-Spike,24.5,0.0,0.0,0.1,-0.2342,47.6,30.0,10.0,29.4,Low
T0127657,C0099,C0199,115546,2025-03-22 02:31:05,UPI,Turkey,India,0,,0.0,0.0,0.0,0.325,-0.7767,27.6,0.0,32.5,15.02,Low
T0038204,C0036,C0136,310357,2025-08-02 02:19:43,SWIFT,Turkey,India,0,,0.0,0.0,0.0,0.325,-0.9504,29.2,0.0,32.5,15.42,Low
T9301188,C0051,C0011,451028,2025-09-25 03:02:03,UPI,India,India,1,Velocity-Spike,2.0,0.0,0.0,0.1,0.297,46.4,7.19,10.0,17.7,Low
T0206411,C0154,C0117,4107171,2024-03-27 11:29:09,UPI,India,India,0,,1.0,0.0,0.2007,0.1,0.421,8.0,8.7,10.0,8.85,Low
T9300531,C0053,C0034,137729,2024-10-08 20:32:29,UPI,India,India,1,Velocity-Spike,29.0,0.0,0.0,0.1,-0.3768,46.8,30.0,10.0,29.2,Low
T0102825,C0078,C0092,1453224,2025-10-10 06:48:27,NEFT,India,India,0,,0.0,0.0,0.0874,0.1,1.2718,15.6,6.84,10.0,9.82,Low
T0115851,C0092,C0032,387964,2024-02-14 21:55:30,UPI,India,India,0,,0.0,0.0,0.0,0.1,-0.3595,11.2,0.0,10.0,5.3,Low
T9300588,C0178,C0082,484554,2025-07-28 21:40:51,UPI,India,India,1,Velocity-Spike,29.0,0.0,0.0,0.1,0.3691,47.6,31.48,10.0,30.14,Low
T0189915,C0143,C0092,991190,2025-01-21 00:10:23,UPI,India,India,0,,0.0,1.0,0.0,0.1,-0.7045,10.0,25.0,10.0,17.5,Low
T0125482,C0095,C0144,273854,2025-11-17 13:29:31,IMPS,India,UK,0,,0.0,0.0,0.0,0.125,-0.5342,12.8,0.0,12.5,6.32,Low
T0146629,C0114,C0065,3655703,2025-07-18 10:43:55,UPI,UK,Singapore,0,,0.0,0.0,0.0,0.125,0.2579,10.8,1.03,12.5,6.34,Low
T0171026,C0130,C0100,503731,2024-11-30 16:24:47,IMPS,UK,USA,0,,0.0,0.0,0.0,0.125,-0.1822,10.4,0.0,12.5,5.72,Low
T0079229,C0060,C0094,84171,2025-10-30 21:55:04,Card,India,India,0,,0.0,0.0,0.0,0.1,-0.492,7.6,0.0,10.0,4.4,Low
T9300449,C0005,C0122,124831,2025-06-25 15:34:09,UPI,India,India,1,Velocity-Spike,16.0,0.0,0.0,0.1,-0.4045,48.0,30.0,10.0,29.5,Low
T0149444,C0114,C0144,2224115,2025-09-30 15:05:58,RTGS,UK,Germany,0,,0.0,0.0,0.0,0.125,-0.2592,10.8,0.0,12.5,5.82,Low
T0035116,C0036,C0042,539250,2025-10-04 21:09:56,UPI,Turkey,India,0,,0.0,0.0,0.0,0.325,-0.8677,29.2,0.0,32.5,15.42,Low
T0152488,C0115,C0075,106665,2024-07-17 06:30:57,UPI,Germany,India,0,,0.0,0.0,0.0,0.125,-0.4436,8.8,0.0,12.5,5.32,Low
T9300960,C0002,C0032,30331,2024-12-15 07:30:23,UPI,India,India,1,Velocity-Spike,28.0323,0.0,1.0,0.1,-0.6078,46.4,50.0,10.0,39.1,Low
T0033304,C0033,C0070,1102305,2025-02-28 09:04:36,UPI,India,UK,0,,0.0,0.0,0.5565,0.125,0.7344,9.6,14.07,12.5,12.56,Low
